1712715879992584705 ('DLO', <Side.BUY: 1>) 1 4848 6
1712715879992587451 ('DLO', <Side.BUY: 1>) 2 4773 0
1712715879992587441 ('EPT', <Side.BUY: 1>) 1 5006 0
[CANCELLED] 1712715879992587445 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587446 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587447 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587448 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587449 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587450 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587452 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587453 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587454 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587455 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587456 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587458 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587460 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587461 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587462 ('MKU', <Side.SELL: 2>)
1712715879992587474 ('MKU', <Side.BUY: 1>) 1 4529 5
[CANCELLED] 1712715879992587464 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992587466 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992587468 ('IGM', <Side.SELL: 2>)
[REJECTED] 1712715879992587500 ('BRV', <Side.SELL: 2>)
[REJECTED] 1712715879992587501 ('BRV', <Side.SELL: 2>)
[REJECTED] 1712715879992587502 ('BRV', <Side.SELL: 2>)
1712715879992587472 ('EPT', <Side.BUY: 1>) 1 5007 0
1712715879992587475 ('IGM', <Side.BUY: 1>) 2 5173 0
[CANCELLED] 1712715879992587476 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587477 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587478 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587479 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587480 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587481 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587473 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587482 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587483 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587484 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587485 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587486 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587487 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587488 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587489 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587490 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587491 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587492 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587493 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587494 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587495 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992587496 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587497 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992587498 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587499 ('IGM', <Side.SELL: 2>)
[REJECTED] 1712715879992587531 ('BRV', <Side.SELL: 2>)
[REJECTED] 1712715879992587532 ('BRV', <Side.SELL: 2>)
[REJECTED] 1712715879992587533 ('BRV', <Side.SELL: 2>)
1712715879992587520 ('MKU', <Side.SELL: 2>) 2 4576 0
1712715879992587526 ('IGM', <Side.SELL: 2>) 2 5198 0
1712715879992587522 ('MKU', <Side.SELL: 2>) 2 4596 0
1712715879992587514 ('DLO', <Side.SELL: 2>) 2 4804 0
1712715879992587524 ('MKU', <Side.SELL: 2>) 2 4616 0
1712715879992587503 ('EPT', <Side.BUY: 1>) 1 4996 0
1712715879992587528 ('IGM', <Side.SELL: 2>) 2 5218 0
1712715879992587507 ('EPT', <Side.BUY: 1>) 2 4976 0
[CANCELLED] 1712715879992587508 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587509 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587510 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587511 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587512 ('EPT', <Side.SELL: 2>)
1712715879992587534 ('EPT', <Side.BUY: 1>) 1 4988 9
[CANCELLED] 1712715879992587504 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587513 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587515 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587516 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587517 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587518 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587505 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587519 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587521 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587523 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587506 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587525 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587527 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587529 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587530 ('IGM', <Side.SELL: 2>)
[REJECTED] 1712715879992587562 ('BRV', <Side.SELL: 2>)
[REJECTED] 1712715879992587563 ('BRV', <Side.SELL: 2>)
[REJECTED] 1712715879992587564 ('BRV', <Side.SELL: 2>)
1712715879992587557 ('IGM', <Side.SELL: 2>) 2 5229 0
1712715879992587551 ('MKU', <Side.SELL: 2>) 2 4640 0
1712715879992587559 ('IGM', <Side.SELL: 2>) 2 5249 0
1712715879992587561 ('IGM', <Side.SELL: 2>) 2 5269 0
1712715879992587545 ('DLO', <Side.SELL: 2>) 2 4838 0
1712715879992587538 ('EPT', <Side.BUY: 1>) 2 4977 0
[CANCELLED] 1712715879992587539 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587540 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587541 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587542 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587543 ('EPT', <Side.SELL: 2>)
1712715879992587565 ('EPT', <Side.BUY: 1>) 1 4966 12
[CANCELLED] 1712715879992587535 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587544 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587546 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587547 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587548 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587549 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587536 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587550 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587552 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587553 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587554 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587555 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587537 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587556 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587558 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587560 ('IGM', <Side.BUY: 1>)
1712715879992587588 ('IGM', <Side.SELL: 2>) 2 5303 -35
1712715879992587590 ('IGM', <Side.SELL: 2>) 2 5303 -15
[REJECTED] 1712715879992587593 ('BRV', <Side.SELL: 2>)
[REJECTED] 1712715879992587594 ('BRV', <Side.SELL: 2>)
[REJECTED] 1712715879992587595 ('BRV', <Side.SELL: 2>)
1712715879992587567 ('MKU', <Side.BUY: 1>) 2 4645 0
1712715879992587569 ('EPT', <Side.BUY: 1>) 2 4958 0
1712715879992587592 ('IGM', <Side.SELL: 2>) 2 5308 0
1712715879992587581 ('MKU', <Side.BUY: 1>) 2 4625 0
1712715879992587566 ('DLO', <Side.BUY: 1>) 1 4826 0
[CANCELLED] 1712715879992587570 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587571 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587572 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587573 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587574 ('EPT', <Side.SELL: 2>)
1712715879992587596 ('EPT', <Side.BUY: 1>) 1 4956 1
[CANCELLED] 1712715879992587575 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587576 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587577 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587578 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587579 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587580 ('DLO', <Side.SELL: 2>)
1712715879992587597 ('DLO', <Side.BUY: 1>) 1 4826 2
[CANCELLED] 1712715879992587582 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587583 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587584 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587585 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587586 ('MKU', <Side.SELL: 2>)
1712715879992587598 ('MKU', <Side.BUY: 1>) 2 4619 12
[CANCELLED] 1712715879992587568 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587587 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587589 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587591 ('IGM', <Side.BUY: 1>)
[REJECTED] 1712715879992587624 ('BRV', <Side.SELL: 2>)
[REJECTED] 1712715879992587625 ('BRV', <Side.SELL: 2>)
[REJECTED] 1712715879992587626 ('BRV', <Side.SELL: 2>)
1712715879992587612 ('MKU', <Side.BUY: 1>) 2 4611 0
1712715879992587599 ('IGM', <Side.BUY: 1>) 3 5300 0
1712715879992587606 ('DLO', <Side.BUY: 1>) 2 4808 0
[CANCELLED] 1712715879992587600 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587601 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587602 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587603 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587604 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587605 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587607 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587608 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587609 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587610 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587611 ('DLO', <Side.SELL: 2>)
1712715879992587628 ('DLO', <Side.BUY: 1>) 1 4808 1
[CANCELLED] 1712715879992587613 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587614 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587615 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587616 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587617 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587618 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587619 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992587620 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587621 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992587622 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587623 ('IGM', <Side.SELL: 2>)
1712715879992587629 ('MKU', <Side.BUY: 1>) 1 4592 0
[REJECTED] 1712715879992587655 ('BRV', <Side.SELL: 2>)
[REJECTED] 1712715879992587656 ('BRV', <Side.SELL: 2>)
[REJECTED] 1712715879992587657 ('BRV', <Side.SELL: 2>)
1712715879992587627 ('EPT', <Side.BUY: 1>) 1 4956 0
1712715879992587631 ('EPT', <Side.BUY: 1>) 2 4936 0
[CANCELLED] 1712715879992587632 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587633 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587634 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587635 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587636 ('EPT', <Side.SELL: 2>)
1712715879992587658 ('EPT', <Side.BUY: 1>) 1 4930 7
[CANCELLED] 1712715879992587637 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587638 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587639 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587640 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587641 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587642 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587643 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587644 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587645 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587646 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587647 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587648 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587630 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587649 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587650 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992587651 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587652 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992587653 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587654 ('IGM', <Side.SELL: 2>)
[REJECTED] 1712715879992587686 ('BRV', <Side.SELL: 2>)
[REJECTED] 1712715879992587687 ('BRV', <Side.SELL: 2>)
[REJECTED] 1712715879992587688 ('BRV', <Side.SELL: 2>)
1712715879992587660 ('MKU', <Side.BUY: 1>) 1 4598 0
1712715879992587661 ('IGM', <Side.BUY: 1>) 3 5300 0
1712715879992587659 ('DLO', <Side.BUY: 1>) 1 4812 0
1712715879992587674 ('MKU', <Side.BUY: 1>) 2 4578 0
1712715879992587680 ('IGM', <Side.BUY: 1>) 2 5280 0
1712715879992587682 ('IGM', <Side.BUY: 1>) 2 5260 0
1712715879992587684 ('IGM', <Side.BUY: 1>) 2 5240 0
[CANCELLED] 1712715879992587662 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587663 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587664 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587665 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587666 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587667 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587668 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587669 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587670 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587671 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587672 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587673 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587675 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587676 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587677 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587678 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587679 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587681 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992587683 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992587685 ('IGM', <Side.SELL: 2>)
1712715879992587692 ('IGM', <Side.BUY: 1>) 2 5246 14
[REJECTED] 1712715879992587717 ('BRV', <Side.SELL: 2>)
[REJECTED] 1712715879992587718 ('BRV', <Side.SELL: 2>)
[REJECTED] 1712715879992587719 ('BRV', <Side.SELL: 2>)
1712715879992587689 ('EPT', <Side.BUY: 1>) 1 4937 0
1712715879992587712 ('IGM', <Side.SELL: 2>) 2 5282 0
1712715879992587714 ('IGM', <Side.SELL: 2>) 2 5302 0
1712715879992587693 ('EPT', <Side.BUY: 1>) 2 4917 0
1712715879992587716 ('IGM', <Side.SELL: 2>) 2 5322 0
1712715879992587706 ('MKU', <Side.SELL: 2>) 2 4591 0
1712715879992587695 ('EPT', <Side.BUY: 1>) 2 4897 0
1712715879992587708 ('MKU', <Side.SELL: 2>) 2 4611 0
[CANCELLED] 1712715879992587694 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587696 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587697 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587698 ('EPT', <Side.SELL: 2>)
1712715879992587720 ('EPT', <Side.BUY: 1>) 1 4880 29
[CANCELLED] 1712715879992587690 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587699 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587700 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587701 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587702 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587703 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587704 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587691 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587705 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587707 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587709 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587710 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587711 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587713 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587715 ('IGM', <Side.BUY: 1>)
1712715879992587724 ('EPT', <Side.BUY: 1>) 2 4880 9
1712715879992587743 ('IGM', <Side.SELL: 2>) 2 5382 -41
1712715879992587745 ('IGM', <Side.SELL: 2>) 2 5382 -21
1712715879992587747 ('IGM', <Side.SELL: 2>) 2 5382 -1
[REJECTED] 1712715879992587748 ('BRV', <Side.SELL: 2>)
[REJECTED] 1712715879992587749 ('BRV', <Side.SELL: 2>)
[REJECTED] 1712715879992587750 ('BRV', <Side.SELL: 2>)
1712715879992587737 ('MKU', <Side.SELL: 2>) 2 4621 0
[CANCELLED] 1712715879992587725 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587726 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587727 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587728 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587729 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587721 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587730 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587731 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587732 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587733 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587734 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587735 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587722 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587736 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587738 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587739 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587740 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587741 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587723 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587742 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587744 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587746 ('IGM', <Side.BUY: 1>)
[REJECTED] 1712715879992587779 ('BRV', <Side.SELL: 2>)
[REJECTED] 1712715879992587780 ('BRV', <Side.SELL: 2>)
[REJECTED] 1712715879992587781 ('BRV', <Side.SELL: 2>)
1712715879992587754 ('IGM', <Side.BUY: 1>) 3 5403 0
[CANCELLED] 1712715879992587751 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587755 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587756 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587757 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587758 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587759 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587760 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587752 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587761 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587762 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587763 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587764 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587765 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587766 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587753 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587767 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587768 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587769 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587770 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587771 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587772 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587773 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587774 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992587775 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587776 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992587777 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587778 ('IGM', <Side.SELL: 2>)
[REJECTED] 1712715879992587810 ('BRV', <Side.SELL: 2>)
[REJECTED] 1712715879992587811 ('BRV', <Side.SELL: 2>)
[REJECTED] 1712715879992587812 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712715879992587782 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587786 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587787 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587788 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587789 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587790 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587791 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587783 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587792 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587793 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587794 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587795 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587796 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587797 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587784 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587798 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587799 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587800 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587801 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587802 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587803 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587785 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587804 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587805 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992587806 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587807 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992587808 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587809 ('IGM', <Side.SELL: 2>)
[REJECTED] 1712715879992587841 ('BRV', <Side.SELL: 2>)
[REJECTED] 1712715879992587842 ('BRV', <Side.SELL: 2>)
[REJECTED] 1712715879992587843 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712715879992587813 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587817 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587818 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587819 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587820 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587821 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587822 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587814 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587823 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587824 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587825 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587826 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587827 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587828 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587815 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587829 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587830 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587831 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587832 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587833 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587834 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587816 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587835 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587836 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992587837 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587838 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992587839 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992587840 ('IGM', <Side.SELL: 2>)
