1712717056918247169 ('DLO', <Side.BUY: 1>) 1 4608 5
[CANCELLED] 1712717056918251796 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918251797 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918251798 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918251799 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918251800 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918251801 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918251802 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918251803 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918251804 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918251805 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918251806 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918251807 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918251808 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918251809 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918251790 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918251810 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918251812 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918251813 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918251814 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918251815 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918251791 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918251816 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918251821 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918251822 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918251823 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918251824 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918251825 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918251826 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918251817 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918251827 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918251828 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918251829 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918251830 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918251831 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918251832 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918251818 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918251833 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918251834 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918251835 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918251836 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918251837 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918251838 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918251819 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918251839 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918251840 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918251841 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918251842 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918251843 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918251844 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918251820 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918251845 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918251846 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712717056918251847 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918251848 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712717056918251849 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918251850 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712717056918251851 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918251856 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918251857 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918251858 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918251859 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918251860 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918251861 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918251852 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918251862 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918251863 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918251864 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918251865 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918251866 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918251867 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918251853 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918251868 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918251869 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918251870 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918251871 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918251872 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918251873 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918251854 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918251874 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918251875 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918251876 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918251877 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918251878 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918251879 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918251855 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918251880 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918251885 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918251886 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918251887 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918251888 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918251889 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918251890 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918251881 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918251891 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918251892 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918251893 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918251894 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918251895 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918251896 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918251882 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918251897 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918251898 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918251899 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918251900 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918251901 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918251902 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918251883 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918251903 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918251904 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918251905 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918251906 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918251907 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918251908 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918251884 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918251909 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918251910 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712717056918251911 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918251912 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712717056918251913 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918251914 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712717056918251915 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918251920 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918251921 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918251922 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918251923 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918251924 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918251925 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918251916 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918251926 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918251927 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918251928 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918251929 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918251930 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918251931 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918251917 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918251932 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918251933 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918251934 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918251935 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918251936 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918251937 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918251918 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918251938 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918251939 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918251940 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918251941 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918251942 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918251943 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918251919 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918251944 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918251949 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918251950 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918251951 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918251952 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918251953 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918251954 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918251945 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918251955 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918251956 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918251957 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918251958 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918251959 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918251960 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918251946 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918251961 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918251962 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918251963 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918251964 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918251965 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918251966 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918251947 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918251967 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918251968 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918251969 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918251970 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918251971 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918251972 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918251948 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918251973 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918251974 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712717056918251975 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918251976 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712717056918251977 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918251978 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712717056918251979 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918251984 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918251985 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918251986 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918251987 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918251988 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918251989 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918251980 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918251990 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918251991 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918251992 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918251993 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918251994 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918251995 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918251981 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918251996 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918251997 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918251998 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918251999 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918252000 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918252001 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918251982 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918252002 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918252003 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918252004 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918252005 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918252006 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918252007 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918251983 ('BRV', <Side.BUY: 1>)
1712717313273624066 ('MKU', <Side.BUY: 1>) 1 5007 0
1712717313273624065 ('DLO', <Side.BUY: 1>) 1 4954 0
1712717313273624067 ('IGM', <Side.BUY: 1>) 1 5647 0
1712717313273624068 ('BRV', <Side.BUY: 1>) 1 5159 0
1712717313273624093 ('BRV', <Side.BUY: 1>) 2 5139 0
1712717313273624087 ('IGM', <Side.BUY: 1>) 2 5627 0
1712717313273624095 ('BRV', <Side.BUY: 1>) 2 5119 0
[CANCELLED] 1712717313273624064 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717313273624069 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717313273624070 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717313273624071 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717313273624072 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717313273624073 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717313273624074 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717313273624075 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717313273624076 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717313273624077 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717313273624078 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717313273624079 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717313273624080 ('DLO', <Side.SELL: 2>)
1712717313273624100 ('DLO', <Side.BUY: 1>) 1 4942 24
[CANCELLED] 1712717313273624081 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717313273624082 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717313273624083 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717313273624084 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717313273624085 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717313273624086 ('MKU', <Side.SELL: 2>)
1712717313273624101 ('MKU', <Side.BUY: 1>) 1 4994 19
[CANCELLED] 1712717313273624088 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717313273624089 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717313273624090 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717313273624091 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717313273624092 ('IGM', <Side.SELL: 2>)
1712717313273624102 ('IGM', <Side.BUY: 1>) 1 5621 38
[CANCELLED] 1712717313273624094 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712717313273624096 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712717313273624097 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717313273624098 ('BRV', <Side.SELL: 2>)
1712717313273624103 ('BRV', <Side.BUY: 1>) 1 5111 52
1712717313273624110 ('DLO', <Side.BUY: 1>) 2 4942 4
1712717313273624116 ('MKU', <Side.BUY: 1>) 2 4993 0
1712717313273624122 ('IGM', <Side.BUY: 1>) 2 5619 20
1712717313273624124 ('IGM', <Side.BUY: 1>) 2 5619 0
1712717313273624128 ('BRV', <Side.BUY: 1>) 2 5109 34
1712717313273624112 ('DLO', <Side.BUY: 1>) 2 4926 0
[CANCELLED] 1712717313273624099 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717313273624104 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717313273624105 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717313273624106 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717313273624107 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717313273624108 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717313273624109 ('EPT', <Side.SELL: 2>)
1712717313273624129 ('EPT', <Side.BUY: 1>) 1 4757 8
[CANCELLED] 1712717313273624111 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717313273624113 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717313273624114 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717313273624115 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717313273624117 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717313273624118 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717313273624119 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717313273624120 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717313273624121 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717313273624123 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717313273624125 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717313273624126 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717313273624127 ('IGM', <Side.SELL: 2>)
1712717313273624159 ('BRV', <Side.SELL: 2>) 2 5146 -16
1712717313273624161 ('BRV', <Side.SELL: 2>) 2 5150 0
1712717313273624147 ('MKU', <Side.SELL: 2>) 2 5013 0
1712717313273624130 ('DLO', <Side.BUY: 1>) 1 4935 0
1712717313273624132 ('IGM', <Side.BUY: 1>) 1 5609 0
[CANCELLED] 1712717313273624134 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717313273624135 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717313273624136 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717313273624137 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717313273624138 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717313273624139 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717313273624140 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717313273624141 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717313273624142 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717313273624143 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717313273624144 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717313273624145 ('DLO', <Side.SELL: 2>)
1712717313273624165 ('DLO', <Side.BUY: 1>) 1 4930 6
[CANCELLED] 1712717313273624131 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717313273624146 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717313273624148 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717313273624149 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717313273624150 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717313273624151 ('MKU', <Side.SELL: 2>)
1712717313273624166 ('MKU', <Side.BUY: 1>) 1 5006 5
[CANCELLED] 1712717313273624152 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717313273624153 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717313273624154 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717313273624155 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717313273624156 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717313273624157 ('IGM', <Side.SELL: 2>)
1712717313273624167 ('IGM', <Side.BUY: 1>) 1 5625 13
[CANCELLED] 1712717313273624133 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717313273624158 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717313273624160 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717313273624162 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717313273624163 ('BRV', <Side.SELL: 2>)
1712717313273624168 ('BRV', <Side.BUY: 1>) 1 5137 10
1712717313273624164 ('EPT', <Side.BUY: 1>) 1 4750 0
1712717313273624169 ('EPT', <Side.BUY: 1>) 2 4730 0
1712717313273624181 ('MKU', <Side.BUY: 1>) 2 4991 0
1712717313273624193 ('BRV', <Side.BUY: 1>) 2 5127 0
1712717313273624183 ('MKU', <Side.BUY: 1>) 2 4971 0
1712717313273624195 ('BRV', <Side.BUY: 1>) 1 5107 0
1712717313273624187 ('IGM', <Side.BUY: 1>) 2 5618 0
[CANCELLED] 1712717313273624170 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717313273624171 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717313273624172 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717313273624173 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717313273624174 ('EPT', <Side.SELL: 2>)
1712717313273624196 ('EPT', <Side.BUY: 1>) 1 4744 11
[CANCELLED] 1712717313273624175 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717313273624176 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717313273624177 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717313273624178 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717313273624179 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717313273624180 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717313273624182 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717313273624184 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717313273624185 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717313273624186 ('MKU', <Side.SELL: 2>)
1712717313273624198 ('MKU', <Side.BUY: 1>) 1 5004 7
[CANCELLED] 1712717313273624188 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717313273624189 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717313273624190 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717313273624191 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717313273624192 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717313273624194 ('BRV', <Side.SELL: 2>)
1712717313273624199 ('IGM', <Side.BUY: 1>) 1 5590 0
1712717313273624200 ('BRV', <Side.BUY: 1>) 1 5141 0
[CANCELLED] 1712717313273624201 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717313273624197 ('DLO', <Side.BUY: 1>)
1712717313273624205 ('IGM', <Side.BUY: 1>) 1 5525 80
1712717313273624208 ('EPT', <Side.SELL: 2>) 2 4780 -17
1712717313273624220 ('MKU', <Side.SELL: 2>) 2 4999 -2
1712717313273624225 ('IGM', <Side.BUY: 1>) 2 5518 67
1712717313273624227 ('IGM', <Side.BUY: 1>) 2 5518 47
1712717313273624229 ('IGM', <Side.BUY: 1>) 2 5518 27
1712717313273624203 ('DLO', <Side.BUY: 1>) 1 4917 0
1712717313273624206 ('BRV', <Side.BUY: 1>) 1 5085 0
1712717313273624231 ('BRV', <Side.BUY: 1>) 2 5065 0
1712717313273624213 ('DLO', <Side.BUY: 1>) 2 4897 0
1712717313273624204 ('MKU', <Side.BUY: 1>) 1 4956 0
1712717313273624233 ('BRV', <Side.BUY: 1>) 2 5045 0
1712717313273624235 ('BRV', <Side.BUY: 1>) 2 5025 0
[CANCELLED] 1712717313273624202 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717313273624207 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717313273624209 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717313273624210 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717313273624211 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717313273624212 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717313273624214 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717313273624215 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717313273624216 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717313273624217 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717313273624218 ('DLO', <Side.SELL: 2>)
1712717313273624238 ('DLO', <Side.BUY: 1>) 1 4898 39
[CANCELLED] 1712717313273624219 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717313273624221 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717313273624222 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717313273624223 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717313273624224 ('MKU', <Side.SELL: 2>)
1712717313273624239 ('MKU', <Side.BUY: 1>) 1 4968 23
[CANCELLED] 1712717313273624226 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717313273624228 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717313273624230 ('IGM', <Side.SELL: 2>)
1712717313273624240 ('IGM', <Side.BUY: 1>) 1 5489 127
[CANCELLED] 1712717313273624232 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712717313273624234 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712717313273624236 ('BRV', <Side.SELL: 2>)
1712717313273624241 ('BRV', <Side.BUY: 1>) 1 5066 76
