1712713890367047168 ('EPT', <Side.BUY: 1>) 1 4882 0
[CANCELLED] 1712714160046220218 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220219 ('EPT', <Side.SELL: 2>)
1712714160046220239 ('EPT', <Side.BUY: 1>) 1 4641 45
[CANCELLED] 1712714160046220210 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220220 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220221 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046220222 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220223 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046220224 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220225 ('DLO', <Side.SELL: 2>)
1712714160046220240 ('DLO', <Side.BUY: 1>) 1 4485 14
[CANCELLED] 1712714160046220211 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714160046220226 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714160046220228 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714160046220229 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712714160046220230 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714160046220231 ('MKU', <Side.SELL: 2>)
1712714160046220241 ('MKU', <Side.BUY: 1>) 1 4281 28
[CANCELLED] 1712714160046220212 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714160046220232 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714160046220234 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714160046220235 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712714160046220236 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714160046220237 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712714160046220213 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712714160046220238 ('BRV', <Side.BUY: 1>)
1712714160046220243 ('BRV', <Side.BUY: 1>) 1 4129 6
1712714160046220244 ('EPT', <Side.BUY: 1>) 2 4641 25
1712714160046220242 ('IGM', <Side.BUY: 1>) 1 5654 0
1712714160046220248 ('IGM', <Side.BUY: 1>) 1 5640 15
1712714160046220247 ('MKU', <Side.BUY: 1>) 1 4210 0
1712714160046220249 ('BRV', <Side.BUY: 1>) 1 4036 0
1712714160046220245 ('EPT', <Side.BUY: 1>) 1 4634 0
[CANCELLED] 1712714160046220250 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220251 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046220252 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220253 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046220254 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220255 ('EPT', <Side.SELL: 2>)
1712714160046220278 ('EPT', <Side.BUY: 1>) 1 4629 7
[CANCELLED] 1712714160046220246 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220256 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220257 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046220258 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220259 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046220260 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220261 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046220262 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714160046220263 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712714160046220264 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714160046220265 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712714160046220266 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714160046220267 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712714160046220268 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714160046220269 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712714160046220270 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714160046220271 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712714160046220272 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714160046220273 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712714160046220274 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712714160046220275 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712714160046220276 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712714160046220277 ('BRV', <Side.SELL: 2>)
1712714160046220281 ('IGM', <Side.BUY: 1>) 1 5636 0
[CANCELLED] 1712714160046220279 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220280 ('MKU', <Side.BUY: 1>)
1712714160046220285 ('IGM', <Side.BUY: 1>) 1 5621 67
1712714160046220286 ('BRV', <Side.BUY: 1>) 1 4105 13
1712714160046220288 ('EPT', <Side.SELL: 2>) 2 4655 -11
1712714160046220305 ('IGM', <Side.BUY: 1>) 2 5629 39
1712714160046220307 ('IGM', <Side.BUY: 1>) 2 5629 19
[CANCELLED] 1712714160046220282 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220287 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220289 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220290 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046220291 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220292 ('EPT', <Side.SELL: 2>)
1712714160046220314 ('EPT', <Side.BUY: 1>) 1 4629 21
[CANCELLED] 1712714160046220283 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220293 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220294 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046220295 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220296 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046220297 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220298 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046220284 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714160046220299 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714160046220300 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712714160046220301 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714160046220302 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712714160046220303 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714160046220304 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712714160046220306 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712714160046220308 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712714160046220309 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714160046220310 ('IGM', <Side.SELL: 2>)
1712714160046220312 ('BRV', <Side.SELL: 2>) 2 4153 0
[CANCELLED] 1712714160046220311 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712714160046220313 ('BRV', <Side.BUY: 1>)
1712714160046220319 ('EPT', <Side.BUY: 1>) 2 4629 1
1712714160046220321 ('EPT', <Side.BUY: 1>) 2 4610 0
[CANCELLED] 1712714160046220320 ('EPT', <Side.SELL: 2>)
1712714160046220322 ('EPT', <Side.BUY: 1>) 1 4579 37
[CANCELLED] 1712714160046220315 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220316 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714160046220317 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714160046220318 ('BRV', <Side.BUY: 1>)
1712714160046220327 ('EPT', <Side.BUY: 1>) 2 4583 13
1712714160046220346 ('IGM', <Side.SELL: 2>) 2 5811 -80
1712714160046220348 ('IGM', <Side.SELL: 2>) 2 5811 -60
1712714160046220350 ('IGM', <Side.SELL: 2>) 2 5811 -40
[CANCELLED] 1712714160046220328 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046220329 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220330 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046220331 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220332 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046220323 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220333 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220334 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046220335 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220336 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046220337 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220338 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046220324 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714160046220339 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714160046220340 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712714160046220341 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714160046220342 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712714160046220343 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714160046220344 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712714160046220325 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714160046220345 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714160046220347 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714160046220349 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714160046220326 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712714160046220351 ('BRV', <Side.BUY: 1>)
1712714160046220352 ('EPT', <Side.BUY: 1>) 1 4579 0
[CANCELLED] 1712714160046220357 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220358 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046220359 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220360 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046220361 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220362 ('EPT', <Side.SELL: 2>)
1712714160046220363 ('EPT', <Side.BUY: 1>) 1 4579 0
[CANCELLED] 1712714160046220353 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220354 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714160046220355 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714160046220356 ('BRV', <Side.BUY: 1>)
1712714160046220387 ('IGM', <Side.SELL: 2>) 2 5934 0
1712714160046220368 ('EPT', <Side.BUY: 1>) 2 4559 0
1712714160046220365 ('MKU', <Side.BUY: 1>) 1 4315 0
1712714160046220367 ('BRV', <Side.BUY: 1>) 1 4221 0
[CANCELLED] 1712714160046220369 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046220370 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220371 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046220372 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220373 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046220364 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220374 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220375 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046220376 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220377 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046220378 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220379 ('DLO', <Side.SELL: 2>)
1712714160046220389 ('DLO', <Side.BUY: 1>) 1 4530 7
[CANCELLED] 1712714160046220380 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714160046220381 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712714160046220382 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714160046220383 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712714160046220384 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714160046220385 ('MKU', <Side.SELL: 2>)
1712714160046220390 ('MKU', <Side.BUY: 1>) 1 4302 24
[CANCELLED] 1712714160046220366 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714160046220386 ('IGM', <Side.BUY: 1>)
1712714160046220391 ('IGM', <Side.BUY: 1>) 1 5969 29
1712714160046220392 ('BRV', <Side.BUY: 1>) 1 4231 25
1712714160046220399 ('DLO', <Side.BUY: 1>) 2 4517 0
[CANCELLED] 1712714160046220388 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220393 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220394 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046220395 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220396 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046220397 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220398 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046220400 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046220401 ('DLO', <Side.BUY: 1>)
1712714160046220403 ('DLO', <Side.BUY: 1>) 1 4505 18
1712714160046220404 ('MKU', <Side.BUY: 1>) 1 4260 33
1712714160046220405 ('IGM', <Side.BUY: 1>) 1 5921 35
1712714160046220406 ('BRV', <Side.BUY: 1>) 1 4147 71
1712714160046220413 ('DLO', <Side.BUY: 1>) 2 4498 5
1712714160046220419 ('MKU', <Side.BUY: 1>) 2 4252 21
1712714160046220421 ('MKU', <Side.BUY: 1>) 2 4252 1
1712714160046220425 ('IGM', <Side.BUY: 1>) 2 5925 11
1712714160046220415 ('DLO', <Side.BUY: 1>) 2 4483 0
1712714160046220423 ('MKU', <Side.BUY: 1>) 2 4233 0
1712714160046220417 ('DLO', <Side.BUY: 1>) 2 4463 0
[CANCELLED] 1712714160046220402 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220407 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220408 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046220409 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220410 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046220411 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220412 ('EPT', <Side.SELL: 2>)
1712714160046220426 ('EPT', <Side.BUY: 1>) 1 4567 0
[CANCELLED] 1712714160046220414 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046220416 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046220418 ('DLO', <Side.SELL: 2>)
1712714160046220427 ('DLO', <Side.BUY: 1>) 1 4432 66
[CANCELLED] 1712714160046220420 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712714160046220422 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712714160046220424 ('MKU', <Side.SELL: 2>)
1712714160046220428 ('MKU', <Side.BUY: 1>) 1 4184 61
1712714160046220430 ('DLO', <Side.BUY: 1>) 1 4374 55
1712714160046220431 ('MKU', <Side.BUY: 1>) 1 4106 68
1712714160046220432 ('IGM', <Side.BUY: 1>) 1 5802 71
1712714160046220433 ('BRV', <Side.BUY: 1>) 1 3913 113
1712714160046220440 ('DLO', <Side.BUY: 1>) 2 4374 35
1712714160046220442 ('DLO', <Side.BUY: 1>) 2 4374 15
1712714160046220446 ('MKU', <Side.BUY: 1>) 2 4106 48
1712714160046220448 ('MKU', <Side.BUY: 1>) 1 4106 28
1712714160046220444 ('DLO', <Side.BUY: 1>) 2 4369 0
[CANCELLED] 1712714160046220429 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220434 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220435 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046220436 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220437 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046220438 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220439 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046220441 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046220443 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046220445 ('DLO', <Side.SELL: 2>)
1712714160046220450 ('DLO', <Side.BUY: 1>) 10 4364 6
[CANCELLED] 1712714160046220447 ('MKU', <Side.SELL: 2>)
1712714160046220452 ('IGM', <Side.BUY: 1>) 1 5803 0
1712714160046220453 ('BRV', <Side.BUY: 1>) 1 3902 0
1712714160046220455 ('EPT', <Side.SELL: 2>) 2 4592 0
[CANCELLED] 1712714160046220449 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220454 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220456 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220457 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046220458 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220459 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046220460 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220461 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046220462 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220463 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046220464 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220465 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046220451 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714160046220466 ('MKU', <Side.BUY: 1>)
1712714160046220470 ('IGM', <Side.BUY: 1>) 1 5750 5
1712714160046220473 ('EPT', <Side.SELL: 2>) 2 4611 0
1712714160046220471 ('BRV', <Side.BUY: 1>) 1 3889 0
1712714160046220469 ('MKU', <Side.BUY: 1>) 1 4103 0
1712714160046220468 ('DLO', <Side.BUY: 1>) 9 4351 0
1712714160046220475 ('EPT', <Side.SELL: 2>) 2 4631 0
[CANCELLED] 1712714160046220467 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220472 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220474 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220476 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220477 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046220478 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220479 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046220480 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220481 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046220482 ('DLO', <Side.BUY: 1>)
1712714160046220489 ('EPT', <Side.SELL: 2>) 2 4633 -3
1712714160046220487 ('BRV', <Side.BUY: 1>) 1 3907 0
1712714160046220484 ('DLO', <Side.BUY: 1>) 9 4355 0
1712714160046220486 ('IGM', <Side.BUY: 1>) 1 5737 0
1712714160046220491 ('EPT', <Side.SELL: 2>) 2 4650 0
1712714160046220493 ('EPT', <Side.SELL: 2>) 2 4670 0
[CANCELLED] 1712714160046220483 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220488 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220490 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220492 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220494 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220495 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046220485 ('MKU', <Side.BUY: 1>)
1712714160046220499 ('IGM', <Side.BUY: 1>) 1 5679 37
[CANCELLED] 1712714160046220496 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220501 ('EPT', <Side.BUY: 1>)
1712714160046220502 ('EPT', <Side.BUY: 1>) 1 4656 23
[CANCELLED] 1712714160046220497 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220498 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714160046220500 ('BRV', <Side.BUY: 1>)
1712714160046220507 ('EPT', <Side.BUY: 1>) 2 4656 3
1712714160046220520 ('MKU', <Side.SELL: 2>) 2 4159 -14
1712714160046220522 ('MKU', <Side.SELL: 2>) 2 4165 0
1712714160046220526 ('IGM', <Side.SELL: 2>) 1 5707 0
1712714160046220509 ('EPT', <Side.BUY: 1>) 2 4639 0
1712714160046220503 ('DLO', <Side.BUY: 1>) 7 4341 0
[CANCELLED] 1712714160046220508 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046220510 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046220511 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220512 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046220513 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220514 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046220515 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220516 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046220517 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220518 ('DLO', <Side.SELL: 2>)
1712714160046220528 ('DLO', <Side.BUY: 1>) 7 4328 14
[CANCELLED] 1712714160046220504 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714160046220519 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714160046220521 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714160046220523 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714160046220524 ('MKU', <Side.SELL: 2>)
1712714160046220529 ('MKU', <Side.BUY: 1>) 1 4147 15
[CANCELLED] 1712714160046220505 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714160046220525 ('IGM', <Side.BUY: 1>)
1712714160046220530 ('IGM', <Side.BUY: 1>) 1 5724 24
[CANCELLED] 1712714160046220506 ('BRV', <Side.BUY: 1>)
1712714160046220531 ('BRV', <Side.BUY: 1>) 1 3884 57
1712714160046220533 ('EPT', <Side.SELL: 2>) 2 4658 -3
[CANCELLED] 1712714160046220527 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220532 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220534 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220535 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046220536 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220537 ('EPT', <Side.SELL: 2>)
1712714160046220538 ('EPT', <Side.BUY: 1>) 1 4636 23
1712714160046220542 ('BRV', <Side.BUY: 1>) 1 3871 0
1712714160046220539 ('DLO', <Side.BUY: 1>) 6 4315 0
1712714160046220540 ('MKU', <Side.BUY: 1>) 1 4134 0
1712714160046220543 ('EPT', <Side.BUY: 1>) 2 4639 0
[CANCELLED] 1712714160046220544 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046220545 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220546 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046220547 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220548 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046220549 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220550 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046220551 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220552 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046220553 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220554 ('DLO', <Side.SELL: 2>)
1712714160046220561 ('DLO', <Side.BUY: 1>) 6 4321 5
[CANCELLED] 1712714160046220555 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714160046220556 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712714160046220557 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714160046220558 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712714160046220559 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714160046220541 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714160046220560 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220562 ('MKU', <Side.BUY: 1>)
1712714160046220566 ('IGM', <Side.BUY: 1>) 1 5773 3
1712714160046220567 ('BRV', <Side.BUY: 1>) 1 3893 0
1712714160046220564 ('DLO', <Side.BUY: 1>) 5 4303 0
1712714160046220569 ('EPT', <Side.SELL: 2>) 2 4672 0
1712714160046220565 ('MKU', <Side.BUY: 1>) 1 4145 0
1712714160046220571 ('EPT', <Side.SELL: 2>) 2 4692 0
[CANCELLED] 1712714160046220563 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220568 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220570 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220572 ('EPT', <Side.BUY: 1>)
1712714160046220574 ('DLO', <Side.BUY: 1>) 4 4258 45
1712714160046220575 ('MKU', <Side.BUY: 1>) 1 4114 40
1712714160046220576 ('IGM', <Side.BUY: 1>) 1 5749 11
1712714160046220577 ('BRV', <Side.BUY: 1>) 1 3795 98
1712714160046220584 ('DLO', <Side.BUY: 1>) 2 4258 25
1712714160046220586 ('DLO', <Side.BUY: 1>) 2 4258 5
1712714160046220590 ('MKU', <Side.BUY: 1>) 2 4114 20
1712714160046220592 ('MKU', <Side.BUY: 1>) 2 4114 0
1712714160046220588 ('DLO', <Side.BUY: 1>) 2 4243 0
[CANCELLED] 1712714160046220573 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220578 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220579 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046220580 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220581 ('EPT', <Side.SELL: 2>)
1712714160046220594 ('MKU', <Side.BUY: 1>) 2 4094 0
[CANCELLED] 1712714160046220582 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220583 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046220585 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046220587 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046220589 ('DLO', <Side.SELL: 2>)
1712714160046220597 ('DLO', <Side.BUY: 1>) 3 4241 3
[CANCELLED] 1712714160046220591 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712714160046220593 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712714160046220595 ('MKU', <Side.SELL: 2>)
1712714160046220598 ('MKU', <Side.BUY: 1>) 1 4093 2
1712714160046220599 ('IGM', <Side.BUY: 1>) 1 5727 23
1712714160046220600 ('BRV', <Side.BUY: 1>) 1 3780 10
1712714160046220613 ('MKU', <Side.BUY: 1>) 2 4075 0
1712714160046220596 ('EPT', <Side.BUY: 1>) 1 4663 0
1712714160046220607 ('DLO', <Side.BUY: 1>) 2 4224 0
1712714160046220601 ('EPT', <Side.BUY: 1>) 2 4643 0
[CANCELLED] 1712714160046220602 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046220603 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220604 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046220605 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220606 ('EPT', <Side.SELL: 2>)
1712714160046220614 ('EPT', <Side.BUY: 1>) 1 4644 25
